"","V1","V2","V3"
"1",52.7564821578562,59.1316738398746,1
"2",47.6067046332173,38.4340382181108,1
"3",65.5113325151615,14.6785668097436,1
"4",48.092874167487,41.6399520589039,1
"5",45.0199515721761,37.8855387913063,1
"6",63.1596943875775,70.3631712123752,1
"7",24.5157444430515,15.0455075781792,1
"8",52.7610672567971,1.95069562178105,1
"9",27.6637291931547,38.4365150239319,1
"10",56.8481498444453,6.96771768853068,1
"11",38.7650968669914,22.8749956702814,1
"12",58.4176408057101,91.753663844429,1
"13",24.7947716782801,32.7958536334336,1
"14",29.4274136004969,9.79720423929393,1
"15",57.0782606536523,97.4270946811885,1
"16",41.1459008743986,54.3933892855421,1
"17",24.8578427406028,51.7893701326102,1
"18",34.6947961882688,65.1824809610844,1
"19",52.6353068463504,15.9366416046396,1
"20",24.0607072995044,73.8024400779977,1
"21",38.9364864840172,98.8164168782532,1
"22",48.1289494829252,26.0980615159497,1
"23",29.2492702417076,64.996027527377,1
"24",21.6673548845574,26.2501595076174,1
"25",57.164189456962,67.8696722257882,1
"26",62.0672730426304,5.16130090691149,1
"27",28.9504729141481,1.01618382614106,1
"28",51.7370245815255,66.504549398087,1
"29",66.0204204777256,6.50271391496062,1
"30",64.2237342009321,24.6847640490159,1
"31",66.5226531028748,96.5634937630966,1
"32",25.7020415901206,25.2521799411625,1
"33",24.11043795757,92.1441155485809,1
"34",32.9922024090774,71.895784069784,1
"35",41.036689216271,46.516772848554,1
"36",39.6559558389708,1.07943592593074,1
"37",51.2434649793431,56.8694301648065,1
"38",24.6092350501567,3.92521603498608,1
"39",47.8272600262426,29.7294225310907,1
"40",35.4286829405464,92.2336203977466,1
"41",22.9005038435571,94.7008894989267,1
"42",43.9782750722952,94.7435466339812,1
"43",34.1870866180398,67.584689357318,1
"44",43.4849318047054,81.4028228633106,1
"45",29.8406119388528,67.890586797148,1
"46",46.5627620508894,78.3033673185855,1
"47",27.1456469479017,6.67450153268874,1
"48",63.009559600614,75.2371408743784,1
"49",55.6290088384412,21.6274782782421,1
"50",43.9850362180732,94.546778104268,1
"51",68.8245808519423,47.1002104924992,1
"52",51.6216009552591,31.5529678249732,1
"53",35.6132396776229,48.4117977321148,1
"54",42.3417162545957,28.2978824805468,1
"55",47.9799582669511,69.9170156847686,1
"56",56.6148577420972,89.4385423045605,1
"57",20.4896529717371,14.591740234755,1
"58",67.657964809332,17.2231551725417,1
"59",47.9614620143548,23.2300356728956,1
"60",45.2728064078838,28.4309202805161,1
"61",53.6801423574798,14.0520262997597,1
"62",66.0020325263031,45.4841929255053,1
"63",47.4673364590853,96.8941845931113,1
"64",40.8097678492777,19.4605595199391,1
"65",57.9613248282112,72.8985399240628,1
"66",49.6043675160035,88.3701554499567,1
"67",22.2443988127634,39.9511934025213,1
"68",35.5550034018233,37.1555594261736,1
"69",43.2728830073029,53.45551262144,1
"70",56.5040294476785,19.0887770382687,1
"71",55.6441638199612,31.6207339521497,1
"72",55.9966402174905,86.1919330665842,1
"73",32.4520009150729,59.5735022099689,1
"74",23.7837008479983,56.9986283313483,1
"75",35.1745372219011,28.4699803916737,1
"76",32.3424618388526,71.7960636829957,1
