"","V1","V2","V3"
"1",30.093955907505,40.1674677152187,1
"2",76.8666227650829,11.1995222046971,1
"3",51.9932635431178,58.5712334839627,1
"4",64.0966398012824,83.3835084922612,1
"5",54.860034394078,91.5654553100467,1
"6",41.3287233631127,79.8000950133428,1
"7",63.6012965766713,67.0744279632345,1
"8",44.2320178681985,88.5855991858989,1
"9",35.3615802316926,73.6241474049166,1
"10",46.0251031280495,49.7229464817792,1
"11",34.3129001627676,27.3778406903148,1
"12",62.3267023195513,19.5889178430662,1
"13",69.6069471957162,57.2150354040787,1
"14",38.8458765530959,7.80199456494302,1
"15",56.7926464090124,42.3393034841865,1
"16",60.7505347416736,86.7703143740073,1
"17",78.6639147391543,29.834979143925,1
"18",65.8431498636492,10.5712258722633,1
"19",57.9193304013461,79.957879986614,1
"20",46.8531345902011,93.6848098877817,1
"21",39.5253769890405,54.7042872291058,1
"22",49.4898750749417,4.17584443930537,1
"23",67.7067867782898,13.2800781866536,1
"24",49.3995737587102,60.4691529879346,1
"25",67.0835347333923,15.5608857981861,1
"26",54.4277363060974,4.53756432980299,1
"27",39.250021725893,37.9883788060397,1
"28",45.8873337320983,54.913567029871,1
"29",40.943421383854,20.5444180872291,1
"30",36.4161535468884,57.6251434162259,1
"31",43.9998048427515,35.9699086751789,1
"32",42.4517860473134,31.5988269401714,1
"33",36.3648689887486,37.7463985001668,1
"34",52.4616759340279,40.8415503334254,1
"35",50.978837297298,91.0738778067753,1
"36",36.1966746114194,99.287473061122,1
"37",54.7530683642253,81.4770508091897,1
"38",73.0184923578054,19.7877371450886,1
"39",50.2668774756603,33.2033440936357,1
"40",78.0601529590786,24.4956152280793,1
"41",76.5696981875226,75.3119610017166,1
"42",63.2188832457177,66.8078018818051,1
"43",54.4597946177237,36.9014985626563,1
"44",71.4433676283807,13.6288960231468,1
"45",68.9649261836894,6.15625844802707,1
"46",61.8263017921709,93.8556582201272,1
"47",75.8324533537962,43.1498123798519,1
"48",61.9200304453261,44.9730083579198,1
"49",63.0478849122301,8.87230185326189,1
"50",61.6263013752177,48.6155432416126,1
"51",67.9642002168112,26.6849913168699,1
"52",49.400067825336,60.1021414389834,1
"53",71.5918948478065,75.2982139354572,1
"54",38.5335757932626,68.9036563038826,1
"55",74.9048513313755,81.3673889497295,1
"56",43.0291685112752,17.3042652197182,1
"57",57.561778773088,41.5707197040319,1
"58",74.4620939204469,39.4036228768528,1
"59",41.8129948503338,20.9688351256773,1
"60",55.3444088273682,96.5273400535807,1
"61",69.7322530392557,23.7633835989982,1
"62",67.634836777579,16.5110419504344,1
"63",63.9923144667409,40.9391219960526,1
"64",41.0597899067216,29.0183156961575,1
"65",46.3877552025951,0.237067043781281,1
"66",63.3324017003179,96.8494543107226,1
"67",63.3959248964675,47.6752406684682,1
"68",51.2570765404962,13.0754286190495,1
"69",48.6619244399481,62.9077964229509,1
"70",41.4410759531893,18.2780038565397,1
"71",66.2958125188015,39.7542880149558,1
"72",40.1365177077241,49.3901316076517,1
"73",45.3797382721677,16.7456370312721,1
"74",38.8502351543866,17.7042834693566,1
"75",71.9025792158209,18.3592176996171,1
"76",42.287701969035,63.9139132108539,1
"77",62.8007049509324,30.7934915646911,1
"78",62.6681540696882,44.6940853726119,1
"79",62.2342657716945,74.2981251794845,1
"80",73.3141623274423,18.6537803849205,1
"81",48.9507849514484,31.5827538724989,1
"82",78.5495788510889,44.0941375447437,1
"83",66.0239035566337,18.8000017078593,1
"84",45.4662604443729,13.2285753497854,1
"85",46.9504390447401,97.3015912575647,1
"86",57.6707528624684,92.732996866107,1
"87",78.2238004799001,15.7211103010923,1
"88",68.2782327476889,26.0551679180935,1
"89",30.4765177727677,98.1809609103948,1
"90",79.7839486110024,97.2801227588207,1
"91",69.0363195212558,88.2636078633368,1
"92",73.5426371637732,78.0172921949998,1
"93",38.2981244544499,49.5672510704026,1
"94",51.0352379013784,36.4717549178749,1
"95",64.0400672168471,91.8601089622825,1
"96",51.1079714004882,20.4247540561482,1
"97",61.0068006278016,39.2516781808808,1
"98",63.3768635289744,74.3848955957219,1
"99",52.8588391561061,13.2461872184649,1
"100",74.8825827101246,61.3150605699047,1
"101",59.8918312881142,45.913761598058,1
"102",30.4114403855056,37.4287958489731,1
"103",57.4174020276405,34.4629121245816,1
"104",67.8784788539633,30.4143273504451,1
"105",76.6862184344791,43.2730507804081,1
"106",45.6835568253882,42.7076941588894,1
"107",72.8718993673101,77.549031865783,1
"108",43.1590462638997,30.4828665219247,1
"109",74.2305741715245,18.8197221374139,1
"110",79.6377946110442,42.9830873850733,1
"111",51.2853707955219,33.5348294582218,1
"112",69.2854436067864,28.1707520131022,1
"113",37.8957305988297,96.833271975629,1
"114",49.0701039857231,81.0693955747411,1
"115",45.4012264916673,0.969188357703388,1
"116",32.2719231201336,90.276086400263,1
"117",73.0754366447218,5.31809343956411,1
"118",41.4698895486072,62.2235539369285,1
"119",76.0395245347172,73.5937847755849,1
"120",52.3793485783972,21.1584835778922,1
"121",65.4445057804696,66.4210885995999,1
"122",38.6627581506036,33.5792674217373,1
"123",69.5502986270003,43.3042078046128,1
"124",78.9322126610205,46.3176938472316,1
"125",47.9411220597103,97.6786956656724,1
"126",56.0903200833127,90.1766110211611,1
"127",53.8864171784371,80.7192232692614,1
"128",32.5956355384551,15.0285981595516,1
"129",35.6084597948939,1.16245280951262,1
"130",70.9823931870051,33.3604552317411,1
"131",79.1064238827676,4.39344737678766,1
"132",46.6135650011711,87.7201120369136,1
"133",57.2722473950125,66.8737264350057,1
"134",38.4099415573291,60.7133981073275,1
"135",33.8595986436121,11.9400863768533,1
"136",55.2732524648309,74.1525069577619,1
"137",48.1525974418037,10.7680146815255,1
"138",67.2551617445424,12.6090398989618,1
"139",56.5899564838037,61.6888590389863,1
"140",50.6241508945823,65.8055942971259,1
"141",60.7709268061444,27.2092904895544,1
"142",39.3599652289413,88.5499848751351,1
"143",59.9951812135987,27.5197846582159,1
"144",42.5418845796958,8.2929375115782,1
"145",48.79090834409,71.361490059644,1
"146",49.9373551178724,67.0441915979609,1
"147",52.2752704634331,41.7073371354491,1
"148",48.2002293760888,53.6484969547018,1
"149",60.5249474826269,82.4059215374291,1
"150",32.7632775949314,41.0681321984157,1
"151",36.6094467532821,46.9311113003641,1
"152",39.0874795801938,66.68080908712,1
"153",36.1955431941897,69.0508468542248,1
"154",37.1172177209519,82.1942202746868,1
"155",72.149092652835,40.0657129939646,1
"156",63.5590819362551,6.86052120290697,1
"157",35.7112596230581,96.6978375101462,1
"158",43.5724216583185,33.1876460462809,1
"159",73.7274709460326,63.858899124898,1
"160",50.9756485535763,29.3013242073357,1
"161",61.8856566795148,77.5508743245155,1
"162",56.7020721104927,74.3334356928244,1
"163",64.9969434202649,30.0651456927881,1
"164",56.7480534617789,9.19025174807757,1
"165",72.0213165227324,1.60826684441417,1
"166",69.1422694316134,12.8369404934347,1
"167",65.8852871693671,51.3821502914652,1
"168",35.4325720760971,77.9345961287618,1
"169",36.8051838316023,25.4348934628069,1
"170",46.1867412272841,82.8143382444978,1
"171",44.2485123127699,63.5082241380587,1
"172",60.8346037752926,54.898570314981,1
"173",57.8856320888735,49.9432244570926,1
"174",41.6785305785015,5.44101402629167,1
"175",79.3580085574649,76.7261900939047,1
"176",32.150209445972,57.0356308016926,1
"177",49.9482299038209,81.3675859477371,1
"178",52.066941135563,13.2208989001811,1
"179",66.53418548638,13.0662066861987,1
"180",67.2141741216183,89.6522175753489,1
"181",61.62642987445,33.828034135513,1
"182",58.2856976380572,93.3690287638456,1
"183",55.3973909188062,70.3223716234788,1
"184",73.2187196449377,15.792688075453,1
"185",42.6646683434956,66.4312885375693,1
"186",75.7043930073269,40.0451745605096,1
"187",46.5028486633673,97.4313100101426,1
"188",70.8448167610914,38.926048274152,1
"189",32.9179691220634,47.7396445581689,1
"190",67.8371787024662,55.9471757849678,1
"191",59.1070116218179,1.79080697707832,1
"192",78.312980402261,45.6570529611781,1
"193",62.1696718921885,44.5504505420104,1
"194",68.5577229899354,80.8689782395959,1
"195",53.0476532131433,42.5157839199528,1
"196",32.8418830595911,51.4573632273823,1
"197",32.0091787329875,50.3696233034134,1
"198",68.7291620834731,95.0984312687069,1
"199",72.1531345113181,24.894260847941,1
"200",78.7730346154422,99.1982402512804,1
"201",32.097606647294,71.9359848182648,1
"202",36.1446019331925,4.62590043898672,1
"203",45.7605076325126,98.6692698672414,1
"204",57.7950489893556,73.2545797713101,1
"205",64.2754025943577,11.2550351303071,1
