"","V1","V2","V3"
"1",44.2373420670629,37.7673671580851,1
"2",58.5765245812945,47.0079846447334,1
"3",81.4810914895497,99.4227789808065,1
"4",88.7912583164871,1.10410926863551,1
"5",89.9341995920986,76.8514252733439,1
"6",70.0913388491608,93.0691411485896,1
"7",52.2973293997347,72.5927132414654,1
"8",56.4200574392453,8.70173047296703,1
"9",40.8806536789052,76.7571768956259,1
"10",77.409920792561,41.1868426483124,1
"11",40.8670803974383,82.7971269376576,1
"12",81.3712558569387,86.7924106772989,1
"13",60.3655286110006,96.0810880642384,1
"14",73.0266083939932,35.9140625223517,1
"15",42.9620885965414,6.75636571832001,1
"16",68.167903132271,55.4756408091635,1
"17",44.8740801983513,28.4181487280875,1
"18",74.6091628191061,13.6008785571903,1
"19",43.0310927773826,54.8456311691552,1
"20",87.7717475849204,45.4556609038264,1
"21",54.7200569277629,62.4362907139584,1
"22",47.5966557138599,83.9840344619006,1
"23",68.0036266543902,79.1631042491645,1
"24",65.639334297739,79.3676901375875,1
"25",89.9232828617096,52.8150772675872,1
"26",60.7371299504302,23.5126862302423,1
"27",46.3276054803282,73.366399644874,1
"28",44.5541396015324,19.1187290474772,1
"29",63.537447839044,10.2039192803204,1
"30",48.6734405951574,57.7800669474527,1
"31",83.6251188861206,11.3767788745463,1
"32",48.5221291286871,28.0763134825975,1
"33",74.0310825034976,17.4257974140346,1
"34",60.1191066415049,80.1503287861124,1
"35",40.3862584009767,85.4263599030674,1
"36",41.4770610723644,29.2730591027066,1
"37",45.4307051934302,13.5021141497418,1
"38",46.0684755677357,19.2063183989376,1
"39",72.3311940184794,84.7601567395031,1
"40",86.6385381179862,62.8228652989492,1
"41",80.2336731087416,70.4723761649802,1
"42",56.9179246178828,73.0820042779669,1
"43",73.8184342952445,28.1464642612264,1
"44",78.1713046692312,52.4257594486699,1
"45",65.664938299451,89.3169009359553,1
"46",88.8568927627057,19.346963823773,1
"47",55.169886732474,54.7347248066217,1
"48",65.8769254898652,33.9647005544975,1
"49",60.7815850502811,48.2437661383301,1
"50",58.3836109470576,65.11452246923,1
"51",84.2946607712656,97.4384047323838,1
"52",40.0280715874396,49.3882074020803,1
"53",41.2144264183007,47.3065763246268,1
"54",59.4257234223187,67.7509031957015,1
"55",60.3749284613878,85.511153191328,1
"56",85.2441354980692,5.22876975592226,1
"57",77.2811194625683,28.3894089283422,1
"58",80.2111734962091,51.4864421915263,1
"59",55.1291669113562,57.9574257368222,1
"60",55.9439346869476,51.519879931584,1
"61",81.9390136841685,85.6380692217499,1
"62",84.8753506643698,52.5332591962069,1
"63",84.4571655942127,37.4758092453703,1
"64",51.5062606986612,27.1986932028085,1
"65",45.1810447126627,37.5550030730665,1
"66",42.659195382148,10.5430708965287,1
"67",74.4538627658039,89.9100828217342,1
"68",43.8053866475821,58.6128729162738,1
"69",47.7850794303231,60.8692449983209,1
"70",87.5501435925253,66.4369871141389,1
"71",43.7454498233274,79.4321208493784,1
"72",61.6377465752885,45.4807071015239,1
"73",80.0122020510025,14.1445172019303,1
"74",64.853304377757,47.6972165051848,1
"75",69.9271644209512,78.9285842096433,1
"76",71.5708347945474,83.2195110851899,1
"77",87.0428415574133,44.1850406117737,1
"78",61.3524834252894,48.9500021794811,1
"79",88.1251067831181,82.5329308165237,1
"80",79.1805658699013,67.5199034623802,1
"81",72.5135294813663,24.7331671416759,1
"82",75.9643895295449,37.7178634982556,1
"83",56.9511449406855,98.5331767005846,1
"84",79.0076673473231,60.0497024366632,1
"85",47.2529750759713,63.9789621578529,1
"86",57.1088458155282,6.50459476746619,1
"87",81.7651813011616,22.8582196170464,1
"88",75.3334248065948,14.4039633218199,1
"89",54.6816863445565,14.2845800146461,1
"90",70.0241777324118,65.7282620668411,1
"91",66.6739259939641,6.68725050054491,1
"92",45.5290847085416,97.9572765994817,1
"93",72.4241466470994,59.7629690077156,1
"94",44.7700158087537,34.598558023572,1
"95",67.4698658962734,33.1662717973813,1
"96",55.7313813222572,58.8132803793997,1
"97",52.0854551321827,89.5007736515254,1
"98",47.5896114343777,2.09090136922896,1
"99",84.8948909528553,31.2919563381001,1
"100",88.1335478252731,71.7237596865743,1
"101",70.0720989820547,72.0573391765356,1
"102",44.3556092772633,72.9373987298459,1
"103",45.4042402887717,70.9122743224725,1
"104",41.9913515541703,20.9486817475408,1
"105",77.255262339022,68.3380806352943,1
"106",60.9206946194172,80.3538146894425,1
"107",73.1908545922488,77.003177604638,1
"108",88.2889627106488,77.7416832279414,1
"109",73.7833218160085,8.33924633916467,1
"110",64.7531224275008,89.2468189820647,1
"111",58.2760600582696,52.1634144242853,1
"112",43.7642602925189,21.3167337933555,1
"113",85.9157367818989,82.7029424952343,1
"114",47.7295015449636,64.8404557956383,1
"115",49.1843215166591,93.837818573229,1
"116",66.4013956882991,39.9068529484794,1
"117",42.0133991143666,56.713740201667,1
"118",42.3768135346472,3.63760907202959,1
"119",67.4660820607096,55.8526690816507,1
"120",58.0729494080879,48.7120072590187,1
"121",57.7771921502426,81.2973100692034,1
"122",45.9095236938447,88.5446898406371,1
"123",83.2387686916627,46.9522970030084,1
"124",85.087363710627,78.5935661988333,1
"125",82.4389267340302,49.1394387558103,1
"126",46.5085301874205,86.8900111876428,1
"127",53.2659265887924,70.1271039899439,1
"128",69.1340890922584,57.3858080198988,1
"129",69.0877059334889,52.3867016891018,1
"130",74.7866701893508,53.7767137633637,1
"131",52.8691916237585,91.8712392216548,1
"132",87.0069706905633,40.239921817556,1
"133",76.3314467133023,26.6548079671338,1
"134",52.5393877970055,39.5070103229955,1
"135",46.3098984071985,5.35803337115794,1
"136",82.4732350977138,98.6258418532088,1
"137",58.398494750727,42.1830655774102,1
"138",69.8298699082807,62.9331941250712,1
"139",60.9561113617383,46.9145405339077,1
"140",73.9728207793087,60.8511394588277,1
"141",59.9653110699728,62.9926801659167,1
"142",72.657654711511,93.0963092949241,1
"143",85.1838200679049,88.3226312696934,1
"144",47.3212151415646,41.9900741660967,1
"145",81.2800606689416,34.6859054174274,1
"146",53.8380223070271,33.0226013669744,1
"147",46.0478958766907,18.8771822024137,1
"148",41.6140201943927,0.477401888929307,1
"149",43.2888701185584,80.6274129077792,1
"150",89.6511980658397,91.8480883352458,1
"151",66.0720821563154,62.9228396108374,1
"152",64.3856669636443,38.8821047730744,1
"153",78.6288552777842,81.3171443529427,1
"154",70.4018800961785,71.9849070068449,1
"155",66.8931174767204,43.0979903554544,1
"156",68.4972867113538,92.5911093130708,1
"157",64.4697506306693,64.1287547769025,1
"158",50.8096412033774,27.9367968905717,1
"159",44.2736968258396,2.03695185482502,1
"160",69.9880904727615,36.4630525931716,1
"161",75.454932122957,3.51098421961069,1
"162",52.8429229138419,63.5156247764826,1
"163",78.874226459302,87.1484965318814,1
"164",85.9183009341359,67.6831911783665,1
"165",87.1179606975056,37.6052210340276,1
"166",64.9467993387952,11.3075986504555,1
"167",58.5451125726104,45.0793796684593,1
"168",53.0740048130974,26.7477912828326,1
"169",50.2857773308642,49.7846123296767,1
"170",41.5581123763695,5.48035823740065,1
"171",73.8739102473482,15.8864400582388,1
"172",76.2954554380849,61.5527859190479,1
"173",46.1291687306948,19.4185943342745,1
"174",40.6662364699878,90.1793477358297,1
"175",66.5166130149737,72.1631253138185,1
"176",74.7472095745616,58.1772137666121,1
"177",40.5432571051642,85.172061691992,1
"178",65.6626657559536,2.49054345767945,1
"179",65.211774779018,39.1968553187326,1
"180",86.092587208841,24.5838351780549,1
"181",44.3568761670031,37.6886491896585,1
"182",72.743090565782,88.4994018822908,1
"183",87.8193789836951,15.4453133465722,1
"184",59.0043711219914,73.4466088470072,1
"185",49.8142830654979,13.2301981793717,1
"186",58.0164391756989,78.1472212634981,1
"187",79.7458807448857,50.320120761171,1
"188",69.8952017677948,37.9768152022734,1
"189",86.6185479192063,87.0970756048337,1
"190",86.8078423989937,41.2864117184654,1
"191",57.0944592449814,24.1481513949111,1
"192",81.8123880168423,61.2708851229399,1
"193",70.5091379559599,14.5382749615237,1
"194",46.1439191456884,0.889707170426846,1
"195",63.6586494836956,56.1101107625291,1
"196",70.312706483528,17.4433167558163,1
"197",74.8476570914499,92.3102520871907,1
"198",46.2778663006611,51.7003559274599,1
"199",60.3919838531874,32.4929600348696,1
"200",46.7571658059023,28.679094905965,1
"201",89.5761186233722,94.1937670344487,1
"202",65.2651343005709,8.87910281307995,1
"203",78.158455514349,84.9367087008432,1
"204",62.5939212716185,45.5291274935007,1
"205",54.6834689076059,77.0652417792007,1
"206",67.5776717229746,75.2973541617393,1
"207",73.4120373940095,47.4676874931902,1
"208",72.0495318388566,7.96922135632485,1
"209",67.0641727256589,25.8358802646399,1
"210",79.8344941670075,35.6773979729041,1
"211",52.2030684375204,5.86314522661269,1
"212",73.3638174924999,74.0308792097494,1
"213",71.1820211005397,12.0424247113988,1
"214",41.6134179546498,61.4931010408327,1
"215",60.7884449628182,34.2364134732634,1
"216",59.3410335108638,81.6550846211612,1
"217",45.9078087797388,45.3117521246895,1
"218",85.3124730847776,3.35086707491428,1
"219",50.2260940824635,37.5344122061506,1
"220",81.417588677723,52.7730913599953,1
"221",77.4364130431786,41.106966836378,1
"222",88.391959653236,64.8021003929898,1
"223",58.9749061362818,65.2412224095315,1
"224",69.4515679241158,21.7783402418718,1
"225",41.8999143736437,39.8543545743451,1
"226",85.2931864070706,9.77013874799013,1
"227",79.5495386910625,93.4094439027831,1
"228",46.8786714924499,84.4494823366404,1
"229",78.9184612897225,73.346026847139,1
"230",85.3235883032903,30.0116100581363,1
"231",86.5707117458805,34.2015344882384,1
"232",65.0416260329075,99.6872843708843,1
"233",82.8690595668741,83.8323914911598,1
"234",81.8791952659376,16.2481062812731,1
"235",66.4861376141198,70.6870493479073,1
"236",85.9122646949254,54.7837405465543,1
"237",54.5780264516361,9.13809714838862,1
"238",59.3745738477446,28.9267705287784,1
"239",63.9376183249988,82.2536938590929,1
"240",45.8578149648383,16.0223019076511,1
"241",50.6612203060649,87.632805807516,1
"242",86.5200816397555,96.2543850764632,1
"243",72.4962349259295,58.4553102729842,1
"244",51.712133558467,9.56518969032913,1
"245",46.4330736524425,77.2164080990478,1
"246",57.1782446093857,18.9134361688048,1
"247",80.1176020153798,30.4867647821084,1
"248",40.714879273437,78.8832999998704,1
"249",65.2865238580853,20.2935445355251,1
"250",73.4674605401233,0.249667325988412,1
"251",79.8318693158217,57.6459503732622,1
"252",89.1394819342531,14.6705020451918,1
"253",76.3610545173287,79.5787502778694,1
"254",46.2697306158952,24.398928694427,1
"255",73.6448329035193,70.2570573659614,1
"256",89.180318962317,44.2946640076116,1
"257",80.5892557697371,15.5715224333107,1
"258",79.1124308342114,53.1308014877141,1
"259",56.8314419570379,15.8385997870937,1
"260",68.1811759341508,31.6421456402168,1
"261",70.3387745283544,92.3568888101727,1
"262",43.3848751103505,54.5900063822046,1
"263",87.7426110650413,47.4941556574777,1
"264",45.0759527948685,48.3388651395217,1
"265",71.195718399249,68.0918217403814,1
"266",56.7752202250995,75.621547899209,1
"267",58.61068662256,92.2541806707159,1
"268",89.1922576678917,1.89788895659149,1
"269",66.3727577519603,53.2149856444448,1
"270",40.1942174974829,79.1433120146394,1
"271",86.9686308642849,5.87625373154879,1
"272",66.6316733672284,9.53360162675381,1
"273",55.0274518877268,22.7975726593286,1
"274",46.3179011223838,7.04557718709111,1
"275",66.4486220432445,81.6480322740972,1
"276",84.7579721338116,40.0084739318117,1
"277",52.1713025146164,79.1400725953281,1
"278",76.57262083143,26.8558579497039,1
"279",46.428831408266,20.1038485625759,1
"280",41.9279745058157,21.6650696704164,1
"281",81.7792737134732,89.7835859563202,1
"282",53.857096072752,72.2933484707028,1
"283",62.0431423163973,75.980027904734,1
"284",74.5306836185046,53.7987575866282,1
"285",54.8580530309118,38.6361862532794,1
"286",45.617908295244,73.2727690134197,1
"287",72.2230468969792,55.0744930049405,1
"288",71.158997467719,62.4521429650486,1
"289",83.0815030937083,54.9858716782182,1
