"V1","V2","V3"
2.94385285549068,1.9152694338515,1
3.05732031335817,1.90094423769617,1
2.86550877735883,1.94777052001561,1
2.85975307180342,2.22269217396113,1
2.93604996072825,1.94523525728206,1
3.08104247123611,2.1534066282035,1
2.95826972210119,2.02744857270151,1
2.99069507142378,2.18489353058663,1
2.8962936140391,2.09411506142196,1
2.91471514808578,2.01821043025029,1
-0.700468583770889,2.8254861565824,0
0.136724510355289,2.02380223453197,0
-0.22284750688628,1.83225520912205,0
1.00445551240778,3.16960460096434,0
0.290607577037539,2.03951996113559,0
0.280693849685913,1.71855195705565,0
-0.686997377281579,1.09942103238765,0
1.05065703012623,0.931306291711408,0
2.02738798602088,2.64396867470347,0
1.32356643153885,4.373463567203,0
0.64714943562371,2.75707568883293,0
1.0774158869201,-0.406802858292723,0
1.30778855987764,2.65684932974284,0
0.536017629077942,3.4831468960494,0
2.76714635857391,0.708234194038718,0
0.0811233435639134,0.545501816077443,0
0.798963394914743,3.29684912997223,0
1.31519451931671,1.44319305323172,0
1.75459010643853,2.47064052066949,0
1.6863683550261,1.03555734445149,0
1.24306194259517,2.10845823404594,0
0.433215993875543,1.15692462208435,0
-0.281607870344954,0.378259530687308,0
2.78495361320226,1.33486859833682,0
1.44839808302308,1.7415316469998,0
2.41893147356915,0.962880210172314,0
1.37952151504924,2.07834302302729,0
2.11509946623599,1.70920850063329,0
-0.474381237998707,2.93553845801765,0
0.987174683809724,-0.0668488614937681,0
0.513385966017952,2.8268353368393,0
0.073305847565554,2.10688953198097,0
-0.220804832507417,3.16826741335998,0
2.51991747137961,0.155093265673154,0
1.69633769337059,-0.843193948297617,0
1.95943088433114,2.68736455985774,0
-0.00791578579788332,3.11926831856861,0
0.208374001518551,0.123441204146977,0
2.08306501626699,3.23854053559904,0
1.73216463584053,1.24515369630136,0
1.96625571554835,1.84584685346698,0
-0.000195888799669364,0.986517874433493,0
1.96205595746351,0.778618609566709,0
-0.153204575146593,3.36447272288959,0
-0.35869230301027,3.26866863866813,0
0.641145505312738,1.61490281454687,0
0.108075024765615,2.56515514410234,0
1.00290170994423,1.09112048535376,0
0.437995280971117,2.43818034351347,0
-0.146353445567263,1.44186789078659,0
2.66147643747009,2.66572382164599,0
0.0334829551340283,2.35195985460944,0
0.279999631851703,1.88572659355283,0
2.76774847852778,2.29108359046409,0
1.15579990932866,0.203659721821546,0
0.882135613440674,1.42937607918704,0
0.351838628327853,2.79908143402188,0
1.46267785086436,1.70569764972192,0
1.32100123582788,2.27331699812521,0
1.97000379864905,1.65282928628251,0
0.654227089369153,-0.26825694364329,0
0.573517070133853,1.48203920462043,0
2.67442353492559,1.32267746680352,0
1.26362648361094,3.23276600663052,0
2.13563554882374,2.78676569073186,0
0.555722974391507,2.60361501448828,0
1.05389016919437,0.761532275559021,0
1.70418159828868,2.20687602218292,0
1.28417748620005,3.15708982836056,0
1.74721620854057,2.23903410074768,0
-1.71292844042029,4.42741098375145,0
1.24497442363003,2.620254234534,0
-0.352937546699377,1.8422425047293,0
-0.0317926013637002,3.30973821960329,0
1.95660905822174,0.591791222317023,0
1.69575591365473,-0.752226821416424,0
1.65390745498687,2.54597440014797,0
3.42588654500716,0.741615209412366,0
1.83021923947117,1.6338320400503,0
-0.202917930683699,3.75138130000973,0
1.98528439250435,2.64250248681496,0
1.23987053617589,2.5334091070423,0
2.13076829608156,1.92354648575945,0
3.31613274859311,1.08406867828851,0
2.84176538747373,2.94734913863383,0
0.547641545063031,1.53469496551997,0
2.19605275093355,1.50668298893372,0
-0.317272626223832,4.12681298797076,0
2.73127798059339,1.67222476797386,0
1.644388395023,2.73546549340785,0
2.66847823373343,1.13355532017567,0
0.241744996924889,4.43513648873806,0
1.76222888293869,3.77303486879116,0
-0.36286304853998,0.315607354740903,0
0.394082493807758,0.178040448305187,0
-0.496670516920553,2.52162608724586,0
2.30237332133066,3.91009451759583,0
0.766318384211132,1.73670171725163,0
1.36768833191737,3.18217776317215,0
1.76324951911933,1.99298927153578,0
