"V1","V2","V3"
2.72184971738353,2.65837564807613,1
0.299635316530401,2.61722689163479,1
0.36904904411567,0.708942618781053,1
1.46246300519299,0.830729156098628,1
-0.174618890823159,2.01825902628511,1
-1.33327454594622,0.724559507950326,1
1.84174141585182,0.119848411002349,1
0.806309895702066,2.66033306003292,1
1.54000073058407,1.563284361687,1
-0.316167274020837,3.44542555524368,1
-0.776053709594908,3.80629968558198,0
1.05618951651798,3.05544771632683,0
2.44373950853044,1.65317705133463,0
0.927326597340965,1.51029116578511,0
0.478340439393683,1.0470989882815,0
2.04965544274542,-0.961861252037394,0
0.776976967700649,0.145346461221389,0
-0.31550885265365,0.938145344153452,0
1.24150789600967,1.39589215273632,0
0.633227332684294,2.1252077486608,0
0.502246090076891,2.96082166706874,0
0.841316969436913,1.03040234671725,0
1.1317122091019,2.64647063884551,0
0.108991671172071,0.911699837147177,0
2.62225035762565,1.92984530847184,0
-1.20055969897469,0.760124099309411,0
0.209673052646096,1.97024560094377,0
-0.688951670156178,-0.448556998004706,0
-0.0966006951574638,2.15567841867248,0
-0.637162882417227,0.964642782428408,0
2.15836397754499,2.3800085214202,0
0.359654483241221,1.87271327906231,0
1.14370299620944,1.45065024037062,0
-0.301387853032404,1.89926129310545,0
-0.00665756859681554,2.11135618078698,0
3.30788679856941,2.28791021798506,0
0.433139145586901,3.39804492141804,0
0.0701200633623592,2.34532313647933,0
2.28833832737006,1.41944824590227,0
2.29813146632872,2.77594214337853,0
0.792722901693133,0.630487396678602,0
3.76876290819305,1.49305755001357,0
0.537199964792324,2.07246314810194,0
2.20907200514542,2.68113512858378,0
1.40953076712015,1.60081917871504,0
1.83464431746184,1.23102508972315,0
-0.678839591946553,1.79076236504915,0
-0.81377424933382,-0.0125970567040783,0
0.61560512381115,2.00290444812295,0
0.837272185214184,0.608254553918715,0
0.908328552021781,1.83449667351283,0
1.91862554025967,1.51470555959252,0
0.400828733947698,1.25833500689707,0
0.84219496887218,2.45349347930004,0
0.0375175666258484,1.29212432985451,0
2.65880286020547,2.70669962009712,0
0.0901359183138054,0.778343951968212,0
1.88838847708945,1.94361504678479,0
-0.976192530739607,1.15085198388237,0
0.168632553797635,2.01592355657178,0
1.85982999916512,2.96428570583241,0
2.34134663478865,1.79216529118637,0
0.278222301835809,1.31832529377466,0
0.774211980572407,1.55665026714833,0
0.544759363047217,0.161696364202812,0
0.739445836247736,4.13882420812161,0
0.544234798104683,1.71356969878173,0
0.827011747108972,2.68454882698786,0
1.39771272858539,2.2886173581569,0
0.507712725463576,0.581215614673046,0
1.59249059609243,3.48929189805342,0
1.1506719105719,0.0328161935068678,0
-0.149850825405681,2.4537607142654,0
2.07236323450307,3.47675749140352,0
2.099730568851,3.32745923379197,0
0.428767640462368,1.56308410044399,0
1.12567352025996,3.85380689608526,0
0.755099202096867,1.51892588108671,0
-0.484855862864246,2.03150595183119,0
2.26500758269127,1.05202607508706,0
2.59556107831136,0.51222767174235,0
0.0776167849089903,0.595805591594499,0
-1.60527988577798,1.86070810040127,0
2.03347024046818,0.640818996159788,0
1.03574387187623,1.28896541466526,0
1.38728537620428,2.61626935943142,0
-0.299360412703118,1.34413416749897,0
0.977344619571225,2.25343236986932,0
1.30269749302445,2.28728785437347,0
2.0014051891561,0.684937727805106,0
0.808703855472452,1.93329679506233,0
0.375441434963439,-0.272887803160101,0
-0.608398427637288,3.19768217120458,0
0.742353002702134,1.88814917574133,0
-1.78334302899183,3.00724991268292,0
0.872075934052567,2.23555849920616,0
1.58397693129764,1.62454370876386,0
1.17097484989899,0.704492077949731,0
0.804421431119808,1.69242903539476,0
0.0399482030843278,1.87347286444604,0
0.876232084807987,2.15354645087579,0
-0.384590933881535,3.29467824074366,0
2.3036014546,1.09859530622464,0
0.921681220209316,0.359471564290005,0
1.02452334030113,1.18549736542887,0
1.76389635320489,1.24961393392127,0
1.18957034381396,3.04058131645856,0
1.56078903394236,1.62204456480962,0
0.299860344023471,3.73397986140677,0
1.91729144409719,3.86050089505053,0
